age,workclass,fnlwgt,education.num,marital.status,race,sex,hours.per.week,native.country,income
43,0,55213,9,1,0,1,52,1,0
52,-1,252903,9,0,0,1,45,1,0
53,0,203173,11,1,0,1,45,1,1
73,-1,130391,9,0,0,0,36,1,1
39,0,237943,13,1,0,1,70,1,0
18,0,145005,10,0,0,1,20,1,1
29,0,157941,13,0,0,1,40,1,1
33,-1,170979,15,1,0,1,40,1,0
45,0,320192,2,1,0,0,40,1,1
51,1,45334,10,1,2,1,70,0,1
57,-1,195835,9,1,0,1,40,1,1
38,0,287701,7,1,0,1,48,1,0
33,-1,137674,9,1,1,1,40,1,1
38,0,201328,13,1,0,1,50,1,0
57,0,262642,9,0,0,0,40,1,1
23,0,175424,10,0,1,0,40,1,1
59,0,340591,6,1,0,1,40,1,1
23,0,186014,10,0,0,0,15,1,1
18,0,318190,7,0,0,1,15,1,1
21,0,214387,10,0,0,1,64,1,1
24,0,183594,9,0,0,1,40,1,1
59,0,246262,10,1,0,1,40,1,0
41,-1,170214,9,1,0,1,40,1,1
34,0,103408,10,0,1,1,40,0,0
30,0,142977,10,0,0,1,65,1,1
68,0,76371,9,1,0,1,45,1,0
18,0,89478,10,0,0,0,20,1,1
22,0,72310,9,0,0,1,70,1,1
18,-1,437851,10,0,0,1,40,1,1
38,0,32837,13,0,0,0,56,1,1
52,1,278522,10,1,1,1,40,1,1
44,0,102085,10,0,0,0,40,1,1
39,0,242922,9,1,1,1,40,1,1
25,0,200408,10,0,0,1,40,1,1
37,-1,192251,6,1,0,0,40,1,1
51,0,49017,9,0,0,0,24,1,1
39,0,207568,9,1,0,1,48,1,0
47,0,78529,13,1,0,1,60,1,0
50,0,273536,4,1,4,1,49,0,1
52,1,71344,14,1,0,1,40,1,1
45,0,144579,13,1,0,1,40,1,0
51,1,217647,10,0,1,0,40,1,1
26,0,306225,13,0,2,0,40,0,1
40,0,99604,14,1,0,0,24,1,0
40,-1,155106,5,1,0,1,40,1,0
46,1,192779,12,0,0,1,38,1,0
22,0,197838,13,0,0,1,40,1,1
49,0,166857,5,0,0,0,40,1,1
43,0,242968,14,1,2,1,40,0,0
40,0,285787,12,1,0,1,40,1,0
22,1,96862,10,0,0,0,40,1,1
44,0,120277,14,1,0,1,38,1,0
40,0,178983,9,1,0,0,30,1,0
65,-1,178931,9,1,3,1,40,1,1
41,1,340682,9,0,0,0,40,1,1
56,0,53366,4,0,0,1,40,1,1
45,0,51664,10,1,0,1,40,1,1
47,0,161950,9,0,0,0,32,1,1
31,1,381153,10,1,0,1,56,1,0
46,0,174224,11,0,1,1,40,1,1
36,0,129150,10,1,0,1,20,1,0
21,0,27162,10,0,0,0,16,1,1
41,0,171234,10,0,0,0,55,1,1
43,0,169628,13,0,1,0,35,1,0
37,0,231491,9,1,0,1,35,1,1
37,-1,107164,6,0,0,1,50,1,0
46,0,346978,13,0,0,0,40,1,1
33,0,35378,13,1,0,0,45,1,0
62,0,272209,9,0,1,0,99,1,1
48,0,304791,10,0,0,0,40,1,1
26,0,256000,15,1,0,1,60,1,0
25,0,521400,3,0,0,1,40,0,1
26,1,171928,11,0,0,1,50,0,1
64,0,151364,10,0,0,0,40,1,1
18,0,109702,10,0,0,0,30,1,1
30,0,190912,7,1,2,1,40,0,1
41,1,47170,13,1,3,0,48,1,0
23,0,184271,13,0,0,0,36,1,1
66,0,33619,9,1,1,1,4,1,1
31,0,137814,10,0,0,0,30,1,1
29,0,170301,9,1,0,0,40,1,1
30,0,144064,9,1,0,1,62,1,1
33,0,226267,4,0,0,1,43,0,1
50,1,24647,10,1,0,1,40,1,0
45,0,192835,13,1,0,1,55,1,0
61,0,298400,13,0,1,1,48,1,0
53,0,111939,13,1,0,1,35,1,1
22,0,251073,5,0,0,1,50,1,1
64,-1,179436,13,1,0,1,55,1,0
18,0,135315,5,0,4,0,32,1,1
22,0,199555,10,0,0,1,25,1,1
31,0,594187,9,1,0,1,40,1,1
40,-1,548664,9,1,0,1,15,1,1
46,-1,122206,9,1,0,1,50,1,1
38,-1,120985,9,1,0,1,35,1,1
34,0,229732,11,1,0,1,40,1,1
24,-1,166036,10,1,0,1,60,1,1
67,-1,243256,5,1,0,1,15,1,1
48,0,147860,9,1,1,0,40,1,1
36,-1,283122,9,1,0,1,60,1,0
35,-1,335704,10,1,0,1,40,1,1
35,0,237943,9,1,0,1,60,1,1
39,0,160728,9,0,0,1,40,1,1
68,0,171933,4,1,0,1,40,1,1
32,0,160362,10,0,0,1,40,0,1
31,0,132996,9,1,0,1,45,1,0
47,-1,213668,15,1,0,1,50,1,0
23,0,265356,13,0,0,1,40,1,1
36,0,280440,12,0,0,0,45,1,1
53,-1,302847,9,1,0,1,35,1,1
31,0,159123,13,1,0,1,60,1,0
29,0,166210,9,0,0,1,50,1,1
47,-1,308242,9,1,0,1,40,1,1
64,1,237379,9,1,0,1,40,1,1
21,0,377931,10,1,0,1,48,1,1
56,0,286487,9,1,0,1,45,1,1
47,0,160440,13,1,0,1,55,1,0
46,0,188386,16,1,0,1,60,1,0
20,0,227778,10,0,0,0,56,1,1
29,1,107411,10,1,0,0,40,1,1
27,0,87006,10,1,0,0,40,1,1
61,1,124971,16,1,0,1,40,0,0
53,0,223696,8,1,4,1,56,0,1
24,0,90046,13,0,0,0,40,1,1
61,1,197311,14,0,0,0,40,1,1
21,0,27049,10,0,0,0,20,1,1
29,0,87507,16,1,2,1,60,0,1
74,-1,95825,10,0,0,0,3,1,1
48,0,242406,7,0,0,1,40,0,1
34,0,189759,13,1,0,1,45,1,0
35,0,281982,10,1,0,1,40,1,0
19,-1,57329,10,0,0,0,30,0,1
64,-1,338355,11,1,0,0,15,1,1
70,0,90245,9,0,0,0,5,1,1
43,-1,304906,13,1,0,1,45,1,0
49,1,78859,14,0,0,0,20,1,1
43,-1,109912,13,1,0,0,7,1,0
31,0,159737,6,0,1,0,40,1,1
35,0,30916,9,1,0,1,50,1,0
33,0,69251,11,0,2,1,40,0,1
37,0,190105,9,0,0,0,55,1,1
52,0,386397,13,1,0,1,45,1,0
25,0,139730,9,1,0,1,80,1,0
35,1,318891,12,0,0,0,40,1,1
34,-1,96245,9,1,0,1,40,1,1
53,-1,136823,7,0,0,0,30,1,1
27,0,335421,13,0,0,0,20,1,1
21,0,112137,10,0,2,0,20,0,1
33,1,37070,14,1,0,1,60,0,1
40,0,191544,9,0,0,0,35,1,1
62,0,57970,4,0,0,1,40,1,1
28,0,296450,13,1,0,1,40,1,1
23,0,123983,11,0,2,1,40,1,1
22,0,406978,13,0,0,0,40,1,1
42,0,169995,10,1,0,1,45,1,1
46,1,162566,14,0,0,0,50,0,1
25,0,208591,9,0,0,1,40,1,1
48,-1,184787,4,1,0,1,50,1,0
39,0,174368,9,1,0,0,40,1,0
70,0,35494,9,1,0,1,30,1,1
22,0,115244,12,1,0,0,40,1,1
42,0,165916,13,0,0,0,45,1,1
36,-1,151322,13,1,0,1,45,1,0
58,0,285885,5,0,0,0,40,1,1
32,0,123964,10,1,0,1,50,1,1
34,-1,152493,9,1,0,1,70,1,1
48,0,160647,10,0,0,0,40,0,0
32,1,178109,9,1,0,1,43,1,1
29,0,224215,10,1,0,1,40,1,0
31,0,118966,9,0,0,1,18,1,1
52,0,358554,9,1,1,1,40,1,0
45,0,146497,10,0,0,0,55,1,1
34,0,195576,13,1,0,1,50,1,0
39,0,315291,9,0,1,0,40,1,1
36,0,156352,5,0,0,1,40,1,1
38,0,103925,9,0,0,0,35,1,1
38,1,72338,9,1,2,1,54,1,0
35,-1,181705,9,1,0,1,40,1,0
27,0,146719,9,0,0,0,35,1,1
48,0,146919,10,0,0,0,45,1,1
24,0,306779,10,0,0,1,65,1,1
70,-1,97831,9,0,0,0,4,1,1
42,0,240628,13,1,0,0,40,1,0
17,0,271122,8,0,0,0,16,1,1
44,0,79531,11,1,0,1,40,1,0
32,-1,345489,10,1,0,1,55,1,0
18,0,200876,7,0,0,1,16,1,1
24,0,69640,13,0,0,1,40,1,1
48,0,109275,10,1,0,1,40,1,1
28,0,173649,9,0,1,0,40,0,1
33,0,73054,9,0,0,0,40,1,1
34,0,269243,10,0,0,0,40,1,1
52,0,109413,9,0,0,1,40,1,1
23,0,121650,3,0,0,1,30,1,1
21,0,115420,9,1,0,1,50,1,1
35,0,255635,5,1,4,1,40,0,1
53,0,161691,9,0,0,0,35,1,1
77,0,235775,9,1,0,1,25,0,1
37,0,86551,13,1,0,1,50,1,0
51,0,57698,9,1,0,0,40,1,1
30,1,83066,9,1,1,1,40,1,1
51,-1,167793,13,1,0,1,40,1,0
25,0,102460,13,1,0,1,40,1,1
34,0,170772,9,1,0,1,50,1,1
29,0,201454,10,0,0,0,40,1,1
74,0,145463,2,0,1,0,15,1,1
39,0,59313,8,1,1,1,45,0,1
41,1,192589,13,1,0,1,40,1,1
43,0,164693,11,1,0,1,50,1,1
43,1,117022,9,1,1,1,40,1,1
25,1,152035,12,0,0,0,40,1,1
25,0,245628,10,0,0,1,15,0,1
34,0,242361,10,1,1,1,50,1,1
27,0,208703,9,0,0,1,40,0,1
50,0,195784,8,0,0,1,40,1,1
40,0,77247,8,1,0,1,50,1,0
65,0,105491,13,1,0,1,40,1,0
57,0,104996,10,0,0,1,42,1,1
21,0,346341,10,0,0,0,40,1,1
19,0,28145,9,0,0,0,52,1,1
31,0,297188,14,0,0,0,60,1,1
19,-1,258026,9,0,0,0,16,1,1
29,0,228075,9,0,0,1,35,0,1
33,0,125856,9,1,0,1,40,1,1
62,0,71751,10,1,0,1,98,1,0
43,0,274363,13,1,0,1,40,0,0
23,0,185106,9,0,1,1,40,1,1
29,0,87523,9,0,0,0,40,1,1
32,0,201988,15,1,0,1,40,0,1
48,0,108557,13,1,0,0,40,1,0
57,0,136107,5,1,1,1,40,1,0
35,0,172845,11,0,0,0,30,1,1
41,0,180138,13,1,0,1,50,0,0
23,0,212888,10,0,0,0,40,1,1
32,1,198211,11,1,0,1,40,1,1
67,-1,81761,14,1,0,1,2,1,1
28,0,177955,7,1,0,0,40,0,1
32,0,273287,10,0,1,1,40,0,1
34,0,264651,9,1,0,1,40,1,0
22,0,51136,10,0,0,0,60,1,1
41,1,193882,9,0,0,1,40,1,1
32,0,121634,6,0,0,1,40,0,1
24,0,209034,12,1,0,0,20,1,1
32,1,386877,11,0,1,1,40,1,1
24,0,64520,4,0,0,1,40,1,1
18,0,343059,10,0,0,0,40,1,1
22,0,124454,10,0,0,1,30,1,1
47,0,117849,12,0,0,1,44,1,1
30,0,56004,10,0,1,0,40,1,1
39,0,56648,9,0,0,0,47,1,1
42,1,25240,11,0,3,0,40,1,1
41,0,86399,10,0,0,0,38,1,1
51,0,328947,10,0,0,0,40,1,1
45,0,195554,9,1,0,1,45,1,0
37,-1,217054,13,1,0,1,35,1,0
30,0,158200,15,0,2,0,40,0,1
47,0,298130,9,1,0,1,40,1,1
34,-1,170276,13,1,0,0,10,1,0
33,0,233107,5,1,0,1,33,0,1
26,0,212748,9,1,0,1,40,1,1
19,0,84610,10,0,0,0,30,1,1
47,0,339863,9,1,0,1,45,1,0
69,-1,259323,15,0,0,1,5,1,1
43,1,143046,10,0,0,0,20,1,1
38,0,40077,9,1,0,1,50,1,0
39,0,306646,12,1,0,1,50,1,0
40,0,235786,10,1,0,1,44,1,0
38,0,135416,10,0,0,0,40,1,1
51,0,222615,9,1,0,1,40,1,0
57,0,94429,9,1,0,1,40,1,1
63,0,219540,9,0,0,0,40,1,1
17,0,32763,6,0,0,1,15,1,1
46,0,188861,10,1,0,1,40,1,1
62,-1,73091,4,0,1,1,40,1,1
47,1,186009,10,0,0,0,38,0,1
22,0,140001,13,0,0,1,40,1,1
30,0,113364,13,0,0,1,18,1,1
33,0,208405,14,1,0,1,50,1,0
32,0,176992,6,0,0,1,40,1,1
35,0,265535,10,1,1,1,50,0,0
27,1,196386,12,1,0,1,40,0,1
38,0,165930,10,1,0,1,50,1,1
60,1,195453,11,1,0,1,60,1,0
56,0,161662,13,1,0,1,42,1,0
44,0,226129,11,1,0,1,50,1,0
49,0,114797,13,0,1,0,40,1,1
26,0,456618,9,0,0,1,40,0,1
68,0,50351,14,0,0,0,20,1,1
51,0,24344,12,0,0,0,40,1,1
47,-1,126500,4,1,0,1,40,0,1
19,0,184737,9,0,0,0,40,1,1
70,-1,347910,10,1,0,1,35,1,1
50,-1,95949,13,1,0,1,50,1,1
18,-1,348588,8,0,1,1,25,1,1
32,1,177216,13,0,0,0,40,1,1
46,0,44671,13,1,0,1,40,1,1
29,-1,164607,11,1,0,1,50,1,1
31,0,198751,13,0,2,1,40,0,1
24,0,111450,9,0,1,1,40,1,1
60,-1,376973,9,1,0,1,42,1,0
30,0,178587,11,0,0,0,38,1,1
51,0,200576,13,0,0,0,40,1,1
49,-1,143482,10,1,0,0,65,1,0
47,1,160646,11,1,0,0,35,1,1
33,0,232475,9,1,0,1,40,1,0
44,1,263871,10,0,0,1,50,1,1
39,0,200153,13,0,0,1,40,1,1
26,0,50103,10,0,0,0,40,1,1
35,1,185769,10,1,0,1,40,1,1
34,0,299507,11,0,0,0,40,1,1
31,0,227886,10,0,1,0,35,1,1
46,0,102318,10,1,0,1,40,1,0
34,0,200192,10,0,0,0,40,1,1
35,0,202027,13,1,0,1,35,1,0
42,0,143046,9,0,0,0,40,1,1
41,0,49797,10,0,1,0,40,1,1
33,1,137059,10,0,0,0,10,1,1
39,1,376455,15,1,0,1,50,1,0
39,1,164156,12,0,0,0,55,1,1
33,1,251521,13,0,0,0,50,1,1
34,1,171216,13,0,0,1,50,1,1
42,1,163069,10,0,1,0,40,1,1
25,0,212495,13,0,0,1,40,1,1
37,-1,148266,15,1,0,1,6,0,1
18,0,116528,10,0,0,1,30,1,1
42,0,223934,12,0,0,0,40,1,1
30,0,296453,9,0,0,1,35,1,1
28,0,166320,9,0,0,1,40,1,1
51,0,111939,13,1,0,1,50,1,0
49,-1,174702,10,0,0,1,35,1,1
26,0,245465,12,0,0,1,30,1,1
41,0,37869,9,1,0,1,40,1,0
24,0,283757,13,0,0,1,39,1,1
33,0,268147,5,0,0,0,40,1,1
62,-1,178764,9,1,0,1,40,1,0
33,0,188246,13,1,0,1,40,1,1
34,0,184147,9,0,1,0,20,1,1
42,0,270721,13,0,0,1,32,1,1
31,0,206541,10,1,0,1,40,1,1
45,0,474617,9,0,1,1,40,1,1
46,0,279661,14,1,1,1,35,1,1
33,0,182246,9,0,0,1,40,1,1
31,0,193477,9,1,0,1,55,1,1
51,0,34361,10,1,0,0,20,1,0
30,0,205152,13,0,0,1,40,1,1
47,0,180277,9,1,0,0,40,0,1
35,0,89559,10,0,0,0,55,1,1
35,-1,160192,10,0,0,1,40,1,1
25,0,190107,13,0,0,1,40,1,1
40,0,289309,10,0,0,0,48,1,1
24,0,95552,9,0,0,1,40,1,1
50,0,98350,10,1,2,1,40,0,0
17,0,132636,7,0,0,0,15,1,1
50,0,196232,9,1,0,1,50,1,0
59,0,118358,9,1,0,1,40,1,0
31,-1,672412,7,0,1,1,40,1,1
37,1,188069,10,1,0,1,40,0,0
40,-1,84232,9,0,0,0,4,1,1
30,0,176871,10,0,1,0,40,1,1
25,0,108658,9,0,0,1,45,1,1
40,0,89226,13,1,0,1,40,1,0
59,0,192983,9,0,0,0,40,1,1
20,0,120601,9,0,1,1,40,1,1
37,0,359796,10,0,1,1,40,1,1
62,0,96099,9,0,0,1,40,1,1
49,-1,181307,15,1,0,1,65,1,0
57,-1,102058,14,1,0,1,40,1,0
35,0,150217,13,1,0,0,24,0,1
44,-1,194636,9,1,0,1,50,1,1
57,1,199114,13,0,0,1,40,1,1
17,0,270587,7,0,0,1,20,0,1
17,1,179319,6,0,0,1,30,1,1
39,1,116666,9,0,3,1,48,1,1
31,0,118149,10,0,1,0,40,1,1
65,0,350498,13,1,0,1,20,1,0
47,0,159726,9,1,0,1,85,1,0
36,0,183892,10,1,0,1,44,1,0
36,0,103110,16,0,0,1,40,0,1
28,0,119545,10,1,0,1,50,1,0
70,-1,379819,10,1,0,1,40,1,1
19,-1,141418,10,0,0,1,15,1,1
26,0,310907,10,1,0,0,35,1,1
29,-1,256211,2,0,2,1,40,0,1
30,1,247328,10,0,0,1,40,1,1
56,0,139616,13,0,0,1,45,1,0
67,0,247566,9,1,0,1,24,1,1
66,1,102640,9,0,1,0,35,1,1
27,0,34273,11,0,0,0,36,0,1
47,0,186534,9,1,0,1,55,1,0
36,0,185394,6,0,0,0,34,1,1
31,0,248178,10,1,1,1,35,1,1
27,0,363053,5,0,0,0,24,0,1
40,0,307767,9,1,0,1,60,1,1
51,0,137253,9,0,0,0,40,1,0
63,0,174018,10,1,1,1,40,1,0
24,1,161092,9,0,0,1,40,1,1
52,0,31460,9,0,0,1,38,1,1
33,0,121966,9,0,0,0,40,1,1
19,1,165289,10,0,0,0,40,1,1
35,0,407913,9,0,1,1,40,1,1
23,0,201664,9,1,0,1,40,1,1
19,0,232368,10,0,0,0,35,1,1
44,1,174684,9,0,1,1,40,1,1
51,-1,125417,14,1,0,1,42,1,0
28,1,52636,14,1,0,1,40,1,1
52,0,198824,11,0,0,0,35,1,1
28,0,339002,9,0,0,1,20,1,1
38,0,49020,9,1,0,1,40,1,1
19,0,175820,7,0,0,1,25,1,1
60,-1,525878,9,1,1,1,40,1,1
30,1,49593,15,0,1,0,40,1,1
19,0,355477,9,0,1,1,25,1,1
66,-1,149422,4,0,0,1,4,1,1
28,0,191342,10,0,4,1,40,0,1
51,-1,162943,15,1,0,1,40,1,0
25,1,257064,10,1,1,1,38,1,1
47,0,323798,15,1,0,1,55,1,0
37,0,69481,9,0,0,1,40,1,1
64,0,270333,13,1,0,1,40,1,0
75,-1,248833,9,1,0,0,14,1,1
46,0,271828,9,1,0,1,40,1,0
19,-1,169758,10,0,0,1,40,1,1
35,0,123606,10,1,0,1,40,1,1
41,0,174201,9,0,0,1,40,1,1
73,-1,241121,4,1,0,1,40,1,1
48,-1,287647,16,1,0,1,55,1,0
32,0,218322,9,1,0,1,40,1,1
41,0,175674,13,1,0,1,40,1,0
30,0,122042,14,1,0,1,45,1,0
60,1,138502,13,1,0,1,48,1,0
56,0,274475,5,0,0,0,40,1,1
20,0,105479,10,0,0,0,25,1,1
45,-1,420986,13,1,0,1,40,1,0
37,0,86551,13,1,0,1,45,1,0
39,0,328466,7,1,0,1,70,0,1
25,0,248990,6,1,0,1,40,0,1
31,0,137444,9,1,0,1,40,1,0
30,0,427474,5,1,0,1,40,0,1
33,0,199046,13,0,0,0,40,1,1
45,0,353012,9,0,0,1,40,1,1
25,1,260754,13,0,1,1,40,1,1
56,0,201344,10,0,0,0,38,1,1
52,0,256861,13,1,0,1,50,1,1
42,0,178537,9,0,0,0,24,1,1
27,0,492263,6,0,0,1,35,0,1
47,0,362654,9,1,0,1,40,1,1
20,0,164219,9,0,0,1,45,1,1
37,-1,353298,9,1,0,1,50,1,0
26,0,225279,10,0,0,1,40,0,1
68,-1,192052,10,1,0,0,40,1,1
29,0,413297,12,0,0,1,45,0,1
61,0,80896,14,1,2,1,45,0,0
21,0,177420,10,0,4,0,40,1,1
46,-1,326048,10,1,0,1,40,1,0
23,0,167868,11,0,0,0,40,1,1
22,-1,34616,10,0,0,0,20,1,1
46,0,282538,11,0,1,0,40,1,1
63,-1,179981,9,1,0,1,4,1,1
53,-1,55139,14,1,0,1,40,1,0
48,-1,247294,9,1,0,1,30,0,1
37,0,82576,15,0,0,1,36,1,0
56,-1,119891,10,1,0,1,40,1,1
51,0,133461,10,1,0,1,40,1,1
23,0,133582,2,0,0,1,36,0,1
29,0,144784,9,0,1,0,40,1,1
34,0,226296,7,1,0,1,40,1,1
18,0,444607,10,0,0,0,25,1,1
42,-1,157562,13,1,0,1,80,1,0
30,0,348592,9,1,0,1,44,1,1
41,0,194636,13,1,0,1,60,1,0
60,-1,105339,13,1,0,1,60,1,0
46,0,279196,13,0,0,0,40,1,1
53,1,156877,9,1,0,1,35,1,0
53,0,49715,9,0,0,1,40,1,1
28,0,398220,3,0,0,1,40,0,1
43,1,260960,13,1,0,1,50,1,1
25,0,189656,13,0,0,1,60,1,0
46,0,24728,9,0,0,0,48,1,1
25,1,77698,10,0,1,0,40,1,1
17,0,138293,7,0,0,1,15,1,1
36,0,175759,9,0,0,1,40,1,1
63,0,31389,7,0,0,1,12,1,1
90,-1,82628,9,0,0,1,12,1,1
35,0,255191,13,1,0,1,45,1,0
49,0,142287,10,1,0,1,50,1,0
27,0,153869,9,0,0,1,37,1,1
21,0,315303,10,0,1,1,20,1,1
30,0,347166,13,0,0,1,45,1,0
45,0,179135,9,0,0,0,40,1,1
26,0,332008,10,0,2,1,37,0,1
27,0,214858,9,1,0,1,40,1,1
30,0,53158,12,0,0,0,40,1,1
19,1,30559,9,1,0,0,40,1,1
17,-1,454614,7,0,0,0,8,1,1
34,0,289984,9,0,1,0,30,1,1
28,1,167536,12,0,0,1,40,1,1
68,-1,140282,4,1,0,1,8,1,1
47,1,53498,9,0,1,0,40,1,1
38,0,266325,13,1,0,0,32,1,0
58,0,95835,10,1,0,1,36,1,1
24,0,223515,9,1,0,1,45,1,1
46,0,63299,9,1,0,1,50,1,1
28,0,444304,13,1,0,1,40,1,1
64,-1,257790,9,0,0,0,38,1,1
28,0,109162,14,0,0,0,50,1,1
57,-1,155259,10,0,0,0,40,1,1
42,1,281315,13,0,0,1,50,1,1
55,-1,182273,10,1,0,1,40,1,1
23,0,176486,10,0,0,0,25,1,1
22,0,148187,7,0,0,1,40,1,1
45,0,185437,12,0,0,0,55,1,1
47,-1,178013,6,1,0,0,20,0,1
55,-1,396878,10,1,1,1,25,1,1
27,0,80165,10,0,0,0,20,1,1
55,1,115457,9,1,0,1,40,1,1
32,0,155232,13,0,1,1,60,1,0
53,0,251063,10,0,1,0,40,1,1
67,-1,354405,9,0,0,0,20,1,1
51,-1,149770,9,0,0,0,44,1,1
25,0,176836,10,0,0,0,60,1,1
20,0,148294,10,0,0,1,40,1,1
48,0,121424,13,1,0,1,55,1,0
45,0,87583,9,1,0,0,14,1,1
36,-1,98776,10,0,0,1,30,1,1
39,0,34028,13,0,0,0,48,1,1
65,0,271092,10,0,0,0,40,0,1
35,0,204590,11,1,1,0,40,1,0
37,0,127961,9,0,0,1,40,1,1
31,1,190228,14,0,0,1,45,1,1
32,0,191777,14,0,1,0,40,1,1
54,1,439608,10,0,0,0,40,1,1
42,-1,352196,9,0,0,0,22,1,1
31,0,133770,12,1,2,1,50,1,0
60,1,27466,10,0,0,0,40,0,1
39,0,67136,11,0,2,1,40,1,1
52,0,139176,9,1,0,1,8,1,1
17,0,171080,8,0,0,1,20,1,1
27,0,172009,13,0,0,0,40,1,1
25,0,182866,9,0,0,1,40,1,1
38,0,170020,9,1,0,1,45,1,1
35,0,200153,14,1,0,1,45,1,0
44,0,125461,16,1,0,1,60,1,0
36,1,36397,13,0,0,0,55,1,1
34,0,103651,10,1,0,1,40,1,0
20,0,194247,9,0,0,1,25,1,1
66,-1,115880,10,1,0,1,40,1,1
61,0,123273,3,0,0,1,56,1,1
23,0,188545,12,0,0,0,20,1,1
40,0,166662,15,1,0,1,45,1,0
29,0,262208,10,0,1,0,30,0,1
30,0,156025,9,0,0,0,40,1,1
45,-1,106110,10,1,0,0,99,1,1
25,0,61956,10,0,0,1,50,1,1
20,0,258517,10,0,0,1,25,1,1
28,0,65171,10,1,0,1,40,1,1
33,0,126223,9,0,1,0,40,1,1
25,1,176162,13,0,0,1,40,1,1
21,0,121889,10,0,1,0,20,1,1
28,0,190060,9,1,0,1,40,1,0
37,0,389725,8,0,0,1,35,1,1
38,0,161141,9,0,0,1,40,1,1
28,0,261725,9,0,0,0,40,0,1
60,0,325971,9,1,0,1,40,1,0
30,0,347132,10,0,1,0,40,1,1
37,1,126569,9,0,0,1,40,1,1
52,1,312500,11,0,0,0,40,1,1
27,-1,420054,9,0,0,1,50,1,0
29,0,331875,8,0,0,1,40,0,1
45,0,238567,13,1,0,1,40,0,0
44,0,162028,7,0,0,0,44,1,1
18,-1,23233,6,0,0,1,40,1,1
18,0,79443,7,0,0,1,8,1,1
56,0,238638,4,1,0,1,40,1,1
53,1,181677,10,0,0,1,40,1,1
44,1,236321,9,0,0,1,25,1,1
32,0,97306,13,0,0,0,48,1,1
51,0,180807,10,0,0,0,40,1,1
47,0,102569,13,1,0,1,40,1,0
21,1,140764,10,0,0,0,12,1,1
21,0,175374,9,0,0,1,40,1,1
27,0,176683,12,0,0,1,52,1,1
32,0,232855,9,0,1,0,40,1,1
35,0,139086,9,1,0,1,40,1,1
46,0,90758,14,0,0,1,35,1,0
25,1,44216,9,0,3,0,35,1,1
54,-1,226735,9,1,1,1,45,1,1
62,-1,31577,9,1,0,1,18,1,1
30,1,40338,9,1,0,1,40,1,1
21,0,344492,10,0,0,0,30,1,1
30,1,295612,9,0,0,0,40,1,1
50,0,145717,9,0,0,0,35,1,1
48,1,170142,14,0,0,1,40,1,0
46,1,207946,14,0,0,0,43,1,1
45,0,304570,13,1,2,1,60,0,0
17,0,169037,7,0,0,1,40,1,1
20,0,250630,10,0,0,0,20,1,1
32,0,316470,3,1,0,1,60,0,1
35,0,139647,10,0,0,0,40,1,0
35,-1,216256,5,1,0,1,50,1,1
20,0,39234,9,0,0,1,30,1,1
40,0,164663,9,1,0,1,40,1,1
54,0,99434,9,1,0,1,40,1,0
21,0,143604,10,0,0,0,29,0,1
52,0,193116,6,1,0,1,45,1,1
34,1,355700,9,0,0,0,20,1,1
20,0,275190,9,0,0,0,40,1,1
57,-1,282913,9,1,0,1,40,0,1
34,-1,177639,12,0,0,1,40,1,1
35,1,205584,3,0,0,1,40,0,1
74,-1,104661,10,0,0,0,12,1,1
41,-1,32533,11,1,0,1,45,1,1
20,0,62865,9,0,0,0,45,1,1
63,0,273010,9,1,0,0,40,1,1
28,0,27044,12,0,0,0,43,1,1
60,0,185749,7,0,1,1,40,1,1
38,0,343403,12,0,0,0,16,1,1
60,0,123992,10,1,0,1,45,1,1
46,0,325372,10,1,0,1,40,1,1
18,0,118376,10,0,0,0,15,1,1
23,0,33884,10,0,0,0,40,1,1
40,-1,169878,12,1,0,0,40,1,0
58,0,320102,16,1,0,1,50,1,0
27,-1,376936,9,0,0,1,50,1,1
44,0,302424,9,0,0,1,55,1,1
17,0,98675,5,0,0,0,20,1,1
34,0,80058,15,0,0,1,50,1,1
38,0,139180,13,0,1,0,45,1,0
70,-1,207627,9,1,0,1,24,1,1
35,0,134367,12,0,0,0,40,1,1
34,1,124827,10,1,0,1,40,1,0
63,0,122442,8,1,0,1,40,1,1
42,0,89073,9,1,0,1,48,1,1
36,0,77820,10,1,0,1,40,1,0
29,0,114158,13,0,0,0,10,1,1
50,-1,29231,9,1,0,1,45,1,0
65,-1,178771,9,1,0,1,40,1,1
21,0,43535,10,0,0,0,40,1,1
52,0,108435,14,1,0,1,50,0,0
31,1,402089,9,0,0,0,40,1,1
47,0,187969,7,0,0,0,38,1,1
73,-1,281907,7,1,0,1,3,1,1
47,-1,83064,13,1,0,1,60,1,1
49,0,242987,13,1,0,1,40,0,1
26,1,28366,13,0,0,1,40,1,1
25,0,234263,13,0,0,1,40,1,1
25,0,199545,10,1,0,0,15,1,1
19,0,212468,10,0,0,0,15,1,1
28,0,334368,11,0,0,0,40,1,1
39,-1,140752,9,1,0,1,50,1,0
33,1,331615,16,1,0,1,40,1,0
29,1,133846,10,0,0,0,40,1,1
50,-1,136913,9,1,0,1,50,1,1
68,0,124686,4,0,0,0,10,1,1
28,0,118861,6,1,4,0,48,0,1
35,0,200117,13,1,2,1,50,0,0
21,0,52753,9,0,0,1,40,1,1
73,0,247355,9,1,0,1,16,0,1
17,0,98005,7,0,0,0,16,1,1
32,0,292592,9,0,0,0,35,1,1
